reviewId,userName,userImage,perception,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d4e13cdf-72ae-443d-a3a3-1f0cfadea8cc,Dewi Nanda,https://play-lh.googleusercontent.com/a-/ALV-UjWRsxlHCgkOnc6l2trDOH2CZILgtUegwcK75fvqrnUwai511WI,2,nyaman naik grab,5,0,5.305.0,2024-05-20 20:39:33,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:25:47,5.305.0
1ca197f9-7337-4ea9-858c-da60626ad400,Hari Lubis,https://play-lh.googleusercontent.com/a-/ALV-UjV0JFZxZznhACPnl6_WoZpfQ47bE5hm6DtHg_YQH2X3FiKF5sE,2,Aplikasi ini sangat membantu saya Apalagi di saat saya membutuhkan seseorang buat ngatarin saya. Dan pelayanan nya juga baik Saya sangat suka pokok nya dengan aplikasi ini,5,0,,2024-05-20 20:33:43,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:25:55,
dd349f37-1b55-4df4-82da-a31231629349,Tyo No,https://play-lh.googleusercontent.com/a-/ALV-UjXZfT9Z8uV6zeZWjqT6iZJtoYQx5O2LaFlJHpZtMcFIqMTzTPsF,2,sayasukasayasuka..,5,0,5.303.0,2024-05-20 20:32:46,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:00,5.303.0
d9ff1669-03e1-4d5c-821b-01c6118c23d5,Boby Andani,https://play-lh.googleusercontent.com/a/ACg8ocLC9NRH1RF31RWxGBrUjAlH-JUqMBDEi-J8g0JKnWEd_u-6OA=mo,2,mantap dah,5,0,5.306.0,2024-05-20 20:29:51,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:05,5.306.0
428564b1-21a7-42d8-b176-fc92a2eac33f,Sambas,https://play-lh.googleusercontent.com/a-/ALV-UjUkDwwTtwoDl0oadeVDXu39r9CnwOFgJoOwxS9mt_JLAyRhyL8,2,baik,5,0,5.305.0,2024-05-20 20:17:55,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:09,5.305.0
7ac02d7c-00b8-40e5-9694-1fa6dbf5590e,Liviana Tan,https://play-lh.googleusercontent.com/a-/ALV-UjUYa1mCXrQLwHX3MYBpRe2j7dstB6ax1bXiSOxP0qZm7I8UXGuK,2,bagus,5,0,5.305.0,2024-05-20 20:16:35,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:13,5.305.0
71e06f98-db33-490d-bdb5-080a41ffb56c,Tata Yulians,https://play-lh.googleusercontent.com/a-/ALV-UjU4cI9YU_HwuhHmZNLF41qBdrw2RWBgOaoxYWQKv0xoIuDyPWQ,2,ntap,5,0,5.306.0,2024-05-20 20:13:18,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:15,5.306.0
48422722-3e3d-4172-bfd1-c0cea7ce0315,Farid Rahman,https://play-lh.googleusercontent.com/a/ACg8ocJy5uc188qiu6q9ygPLG_Y7bMdS4nzhjCk2ojV-iPGt4nLL4w=mo,0,Mending shopefood dato gofood deh masalah anter makanan. Parah asli,1,0,5.305.0,2024-05-20 20:11:32,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:06:26,5.305.0
0ed81b0f-c0b6-4876-b93c-9257bb7444d8,Fawwaz icon,https://play-lh.googleusercontent.com/a-/ALV-UjWV7K0MHBZewlYlv7C27i_959goJGqbIZdr5kOnBZMZ18XhcDo,2,mantab,5,0,5.306.0,2024-05-20 20:07:31,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:17,5.306.0
f5ba8559-41ed-4186-90ef-c6440b010c90,Asri Siregar,https://play-lh.googleusercontent.com/a/ACg8ocIJOXSf9WoNKuxeltuJv-TAqCn6BQ_TTBq5v-T_GfAJptTkWg=mo,2,good,5,0,5.305.0,2024-05-20 20:01:07,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:22,5.305.0
d1a5ac4c-ad87-4c98-a1c9-7eb540f98893,Firmansyah Yunianto Pramono,https://play-lh.googleusercontent.com/a/ACg8ocL7pghK-91I1ynyxhjZh87Ih9Wp0j2lPjYuTpAi2j7rzWUkIQ=mo,2,pengemudi ramah banget,5,0,5.305.0,2024-05-20 19:57:13,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:26,5.305.0
cfffd5dd-1060-4932-8d63-0116f5759ee3,Frans Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocKkVQapqkQdNRd6LgP6rYRPWMpzyOP1hT4qS5vhD3Ctyue9Yg=mo,2,sangat membantu,5,0,5.306.0,2024-05-20 19:54:45,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2024-05-21 3:26:29,5.306.0
31447a07-fc26-4167-a656-87b1136dd6d8,fauji Mhamd,https://play-lh.googleusercontent.com/a/ACg8ocJmTln-sFdBq1774YRf2zPdnUomtdCjp1l7V6S_p7Zq94vj3g=mo,2,membantu,5,0,5.306.0,2024-05-20 19:34:44,,,5.306.0
62795f85-934d-4048-a445-7d9ea31d0efb,Haikal Jordi,https://play-lh.googleusercontent.com/a/ACg8ocKB9gYZ6KL4sM1DdvRokCKj2mXQHL5R3Yc_LUs7I3w3YTL3fQ=mo,2,Oke,5,0,5.305.0,2024-05-20 19:29:47,,,5.305.0
99592de9-b9c9-4f3a-bea1-3161448f57ba,Maulid Lid,https://play-lh.googleusercontent.com/a/ACg8ocIx0xS65BzW6_xKlYEEbxNFSYALzVqtRA63BnbGcEvVVatt9A=mo,2,seru dan sangat menikmati.......,5,0,5.305.0,2024-05-20 19:28:49,,,5.305.0
60618538-567b-409d-89fd-e6ab1132a668,indi tyo,https://play-lh.googleusercontent.com/a/ACg8ocKjtwkap9Mi4oZ_aFZJIPlS0xrSNoiWJi44O7oRBKd7wSp6pg=mo,2,Terlalu mantap😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆,4,0,,2024-05-20 19:26:05,"Hai Kak, enjoy ya Kak. Oh iya, jika Kakak merasa puas menggunakan layanan Grab, boleh diberikan rating 5 ya Kak. Terima kasih 😊🙏",2024-05-21 15:57:30,
e33025fe-c536-400e-9bd6-5735b1026c0d,jamil saputra,https://play-lh.googleusercontent.com/a/ACg8ocKMjtIOLFwBBnyqArhmmdd9q29xMLmr4uSo-An6SdZX3HH4aQ=mo,2,bagus,5,0,5.306.0,2024-05-20 19:23:15,,,5.306.0
13f4acc8-5101-447b-b543-a4182aae84c9,eman suparmanyhj,https://play-lh.googleusercontent.com/a/ACg8ocK353N51ITpBXro85m0ZyBtQyGnsf4dUzFmQ7koi46PflXFtZc=mo,2,Good Grabe sukses selalu..,4,0,5.305.0,2024-05-20 19:12:26,"Hai Kak, enjoy ya Kak. Oh iya, jika Kakak merasa puas menggunakan layanan Grab, boleh diberikan rating 5 ya Kak. Terima kasih 😊🙏

",2024-05-21 15:57:55,5.305.0
fb9f8196-7f2d-49ce-b845-14e76c34757a,Hilalgrab Barokah,https://play-lh.googleusercontent.com/a-/ALV-UjWf018kBMS-nw3mPImIe8XckWPZaxOFbyBUDVw1pcZaQ7ZL50o,2,good,5,0,,2024-05-20 18:33:43,,,
e6e5ae49-d48e-45f5-bea0-42ebb276732c,Juniar Lia,https://play-lh.googleusercontent.com/a-/ALV-UjVX4mjn1ZZeK9TqZmcjgtszUt9aEG59vpgDnajWyo7483Up2Wk,2,mantap bagt,5,0,5.305.0,2024-05-20 18:12:11,,,5.305.0
ce96efa7-52ea-45a2-83fa-d880f7a6560f,Erma Eriyono,https://play-lh.googleusercontent.com/a/ACg8ocLCPuyIs8ZnJD7lK4Hs7NzNHr_yn43w0j2ri_OqnTvyqMH4Sg=mo,2,bapak grab nya sangat ramah dan sopan..terima kasih sukses selalu,5,0,5.305.0,2024-05-20 18:09:05,,,5.305.0
9d552555-c2cc-4d90-946d-7c2d49938784,Muhamad Soleh,https://play-lh.googleusercontent.com/a-/ALV-UjVEKAo3jaFkZzVYqQyFYKkNar__itmv8pkkoFjamoX0jbBrxxXD,0,"Saya pengguna aktif, tiba2 di telp dari call center info nya saya diadukan oleh driver karena tidak nyaman. Saya tanya kapan dan dimana? Tapi malah call center minta penyamaan data. Mana mungkin saya kasih info data saya. Eh tiba2 akun saya di blok. Ya udah lah. Bye Grab.",1,0,5.241.0,2024-05-20 18:03:38,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:07:23,5.241.0
f23e48bf-12eb-4ad2-93c3-2a5ead2b5add,Ismail Marjuki,https://play-lh.googleusercontent.com/a/ACg8ocKdOJ3itRnq0RvwvVixrXbNZb_fTjxCRMLN5eFqhjW-npaQBg=mo,,terbantu adanya grab,5,0,5.305.0,2024-05-20 17:57:35,,,5.305.0
8008025d-d539-4271-aa25-ec4d1a84e94d,Susanto Khoeng,https://play-lh.googleusercontent.com/a/ACg8ocIm7SjcXfDowBsve0d6W9XdPWWMeA5yeIZx-Xku8_0LhaMDTQ=mo,0,"Saya sudah pesan makanan dan bayar pakai ovo, saldo sudah terpotong akun saya ditangguh kan gimana ini",1,0,5.306.0,2024-05-20 17:56:38,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:07:54,5.306.0
393666c8-5827-4869-951e-891d69447322,Junay Rock,https://play-lh.googleusercontent.com/a-/ALV-UjUeub9fR6NorUd1Db_u4N9bWNBLE29G9YdHVajRyd0b1AlkkE84,2,Ok,5,0,5.303.0,2024-05-20 17:55:42,,,5.303.0
c87b0252-14b8-4999-a116-923fad35571d,Christine Oktavia,https://play-lh.googleusercontent.com/a/ACg8ocIGhkh00LYW2pTF01KXWJHTKb4bf0jKS4ZE-bN1hJYE1gkHJg=mo,1,Min banyakin voucher makanan min😁,5,0,5.303.0,2024-05-20 17:54:11,,,5.303.0
0d01076a-80ae-4880-8649-3db38a6be778,lena maryana,https://play-lh.googleusercontent.com/a/ACg8ocL8jxKQu9_H_z_85C76met9ZzZ_7mYvXNUwdzqA06xDcqlLPw=mo,2,langganan dr dulu,5,0,5.57.0,2024-05-20 17:45:42,,,5.57.0
487c4a95-876e-451d-a424-ed4d1b184bbd,Eko Purnomo,https://play-lh.googleusercontent.com/a/ACg8ocIc0gIs8eZD88WCpD5Jby4-fvZk_yZqRmlrTshbuGaBK2tn=mo,2,nyaman,5,0,5.305.0,2024-05-20 17:26:54,,,5.305.0
b46720fc-3246-4dd3-9a11-aba6818ca37c,Masbudi Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjVGqrU0xbDgsUUB_NOZvTX1II7DOWR_AkMmfBldCyJH_llgKDl5,2,grab is the best,5,0,5.306.0,2024-05-20 17:25:33,,,5.306.0
912933f7-f9a5-4a54-a28b-71b8981053a6,lala lala,https://play-lh.googleusercontent.com/a/ACg8ocKhlPeOsLfnG3Mg9frHQVqPGjHWRGLnUKWZNqmfD5F9aMVLNg=mo,2,bagus,5,0,5.306.0,2024-05-20 17:24:37,,,5.306.0
ace5d48a-b428-4961-8596-ad16350cf098,Khoirul Ihwan,https://play-lh.googleusercontent.com/a-/ALV-UjVpVW8oAfQ0fCEAxjXhoMPGwfupZF-MdKdV9V1fQJy-CrrfLtc,2,👍🙏🙂,3,0,5.289.0,2024-05-20 17:23:05,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:08:28,5.289.0
e03d3fcd-b0f5-4e21-8127-9a3fafd1c0c5,Miryam Maisarah,https://play-lh.googleusercontent.com/a/ACg8ocIlsdOyofoBu6Q1VeF3qJ3utuHd-OXEJz6DYMP7z54TTcjbpw=mo,0,"Udah gak mau lagi pakai grabfood, order food bisa 60 menit lebih krn ada sistem double order untuk driver. Mending beli makanan dekat rumah aja, jalan dikit, gak usah nungguan 60-70 menit harganya lebih murah lagi.",3,0,,2024-05-20 17:19:34,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:08:57,
82a74670-3749-44b1-8a0c-6254f30bb81c,ahmad kusnadi,https://play-lh.googleusercontent.com/a-/ALV-UjWpot3n7QLQDicm3FxpjHfDLRqTJd6_O4bCqkM8cr71zhCmwUQ,2,good,5,0,5.306.0,2024-05-20 17:15:14,,,5.306.0
7129886c-e4a2-4091-930f-db81cd5bde67,Asen Chang,https://play-lh.googleusercontent.com/a-/ALV-UjXPU_OvHXXbnO0ePedy1RtfnZZLl7uCM41KueIoeAy8dANKvwqI,2,Mantap,5,0,5.306.0,2024-05-20 16:49:04,,,5.306.0
0b797ff8-c8dc-4ddf-a634-7c4f524c937f,SUTRISNO,https://play-lh.googleusercontent.com/a-/ALV-UjWS6tkyJDUMRFGWIACkBk6MjfSSXqUmeOl3OF2he0IcUCyorW4,2,terbaik👍💯,5,0,5.305.0,2024-05-20 16:45:43,,,5.305.0
9b54abc7-eaaa-4b49-93e9-5126b896bcab,Solihin Iin,https://play-lh.googleusercontent.com/a/ACg8ocJ1kLRS4gkpQSjaXl9S94UlvEYbm2gLXLkwILnX9zxi3MLTTQ=mo,2,maksih,5,0,5.300.1,2024-05-20 16:37:05,,,5.300.1
9bdb707f-d4aa-42aa-b007-820a212c80bf,Agus Suganda,https://play-lh.googleusercontent.com/a-/ALV-UjVLmGrbTuhFoVdjU0hxe3ZY0fiHFMoWkUfWkYI05pSEUxfadhzk,2,maju terus,5,0,5.306.0,2024-05-20 16:33:15,,,5.306.0
d9edc248-143f-4b3d-8d31-d72a2b4e017f,Nurdin Alek,https://play-lh.googleusercontent.com/a/ACg8ocIF6Jp4W0ZOfgYIQIXayBq16y8s2p9SIM0-5yw5Q9uL_29mwg=mo,2,sangat bermanfaat,5,0,5.306.0,2024-05-20 16:30:44,,,5.306.0
b65bf989-88d2-4542-8170-3571b95a4bc4,hariyanto rihavian,https://play-lh.googleusercontent.com/a-/ALV-UjVW50n9M8rjiMV_QV8c25MP7i--Y5t1E4L6siRjb3b9OE_YiDcE4A,2,Layanannya Bagus.,5,0,5.304.0,2024-05-20 16:23:55,,,5.304.0
e11ea438-5ec1-47b2-838f-8801213a8a99,Londo Jowo,https://play-lh.googleusercontent.com/a-/ALV-UjX8hjqVEkA3f9JB7qNS9grMI__qmE3Qk_tQ7VAbJLPNRTNLjvI,2,oke,5,0,5.305.0,2024-05-20 16:23:29,,,5.305.0
df5080a5-7b29-414a-a4d5-73534892e216,Khairul Anam,https://play-lh.googleusercontent.com/a-/ALV-UjXx96sXpCupiAXbcNjvhL9-N1UHVw4TWSk4WVOo3qgJn9s8tig5,2,luar biasa,5,0,,2024-05-20 16:16:37,,,
7102c8da-2c23-48e5-8e29-4cbbbfdc12e1,Pangihutan Sihombing,https://play-lh.googleusercontent.com/a/ACg8ocJ_f216mvAqJR9Zpndc-a5xlTDqN6re4WHsGwSiqQZ9-SO5fA=mo,2,Semoga lebih baik lagi,5,0,5.306.0,2024-05-20 16:09:00,,,5.306.0
a9b885e1-0fcb-40b5-86e3-48be30b38751,Nuri Latipah,https://play-lh.googleusercontent.com/a/ACg8ocIZJDJ1l8dtLKUsPib-Vo4Di_63xShtfESG-3ihnzMo0mdjFQ=mo,2,membantu,5,0,5.306.0,2024-05-20 16:06:43,,,5.306.0
4fa7512b-ad6c-4471-b131-6f32ec5b8c80,Zenahmad Zen,https://play-lh.googleusercontent.com/a-/ALV-UjV5DSw8TFUOT4C2j6yYI5vRr_3YiqDiaPUOzBePFsZ3wHYBqzEEGQ,2,sangat baik dan rekom bgd,5,0,5.306.0,2024-05-20 15:37:14,,,5.306.0
d79e4134-064b-4077-8453-373cbde8d46d,Okto Sonic,https://play-lh.googleusercontent.com/a/ACg8ocJK8dCv-T0TRJmzTNAYGmfk5OPNssxtOzTiiffZjhGtJTHMBg=mo,0,"Tiba - tiba Nggk bisa bayar pake tunai, Disaat orang lagi lapar malah mempersulit",1,0,5.306.0,2024-05-20 15:31:52,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:09:26,5.306.0
73716aac-08bc-47dd-8097-c1f330423e8d,Solih Solihin,https://play-lh.googleusercontent.com/a-/ALV-UjXEY9eFooZWRY4jEuB0EbfXp7w3zk7fUNm-kECx2o8W8DHOr1b8hw,2,top,5,0,5.305.0,2024-05-20 15:31:30,,,5.305.0
23ff0998-e14a-4457-beb7-3ab2f3609336,Moch ali Ali,https://play-lh.googleusercontent.com/a-/ALV-UjXvPBfQMfpkRNsna_93uNdZkfQNakdXBPyLL6oP0fOIlFXqkl4,2,rsemua nya mantap..... pake grab ok bgt,5,0,,2024-05-20 15:30:00,,,
df14786e-0237-468e-bd4c-31df7448f034,Isa Server,https://play-lh.googleusercontent.com/a-/ALV-UjWP-_9_PkpZOyirRZRnrNAQyNkYnlSUQm2hQ_3fJSR3CTO75Tj0,2,Sudah lebih better,4,1,5.116.0,2024-05-20 15:23:41,"Hai Kak, enjoy ya Kak. Oh iya, jika Kakak merasa puas menggunakan layanan Grab, boleh diberikan rating 5 ya Kak. Terima kasih 😊🙏

",2024-05-21 15:58:30,5.116.0
b57795ec-2437-4229-9069-93ea321e03d2,Arfandi Fandi,https://play-lh.googleusercontent.com/a-/ALV-UjXvNdG1cRk8uhA4UL8jG5T685Dal0JGa0BXjePFAJ7WKmya2AY,2,mantap,5,0,5.305.0,2024-05-20 15:21:50,,,5.305.0
0f3e96ed-6c10-47da-a91a-2800b1409810,Arjuno Juarno,https://play-lh.googleusercontent.com/a-/ALV-UjWsZkcsfq6pLk36DnbA59rTNsL6Ebd8n4ENLmEHtuu3UgTlQotd,2,baik....,5,0,5.305.0,2024-05-20 15:19:43,,,5.305.0
227d3fca-3ea1-46b3-b3c1-a142139611fb,Totok Setiono,https://play-lh.googleusercontent.com/a/ACg8ocLpWaBc3MSaCq7jmYXdhan6BCe_HXMgx9AEfzYuEBUejH3e_w=mo,2,orangnya ramah,5,0,5.305.0,2024-05-20 15:09:03,,,5.305.0
dd26eeda-1ca5-429e-9e30-4ea7e3790900,Dark Skeleton,https://play-lh.googleusercontent.com/a/ACg8ocLAbwEFRI8fCVeD6h_2Rb3iEo7Ly7xVzjEdAGpdoTauP3O0sLo=mo,1,saat saya mau memesan paket KFC 5 porsi selalu terjadi kesalahan dengan metode bayar uang tunai.,1,10,5.306.0,2024-05-20 15:04:36,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2023-07-13 13:09:53,5.306.0
10eefc28-2061-4a89-98a3-115e0c29f800,Muhamad Rezvan,https://play-lh.googleusercontent.com/a/ACg8ocLwHEeY5AxpDkalLJbrCjjL9N967swefzt5cU11Vu6dhxLJfg=mo,,baik soan,5,0,5.306.0,2024-05-20 14:53:25,,,5.306.0
cc2d2314-ed91-496b-b9e2-3e24e04ee1f5,Gilang FR,https://play-lh.googleusercontent.com/a-/ALV-UjXAxsa1FYNR6R4HOJKuAHy3BOSjEBlhuu8CA7JPpmqkHhPkFQsY,1,Chat dari resto tidak masuk alias error,1,0,5.305.0,2024-05-20 14:46:37,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:09:55,5.305.0
4dd668bb-f6e5-4c62-a307-8921c0b59669,Insan Latifah,https://play-lh.googleusercontent.com/a/ACg8ocLm5VqhZBjX9OcDIfKR2xop39CDPxtP2tqdJ3VBPvd-NDLLgA=mo,2,Alhamdulillah,5,0,5.306.0,2024-05-20 14:35:54,,,5.306.0
4d6ff125-ac1d-4c35-b8c7-c5ceced3e0cc,Getson Gelfan,https://play-lh.googleusercontent.com/a-/ALV-UjWOuZBg36a1WBIbLpLTdbz29ho3SHv3OLCQAoVcqxTPI7XwT2On,2,Baik sangat membantu,5,0,,2024-05-20 14:27:48,,,
3a5036ce-6c5a-4423-8896-6f7c25367b14,Susan Budiarti1908,https://play-lh.googleusercontent.com/a/ACg8ocL5R7OxuJFVDvtJ8edQ0-ki7memf73elBbBj2GomknG_2wNbQ=mo,1,"Aku mo pesen grab, tapi dari tadi kok muter ajah, padahal aku pke wifi Tolong aku doonngg 🙏🏼 supaya aku bisa cepet pesen.grabnya Sebelumnya terima kasih",5,0,5.306.0,2024-05-20 14:26:30,,,5.306.0
dd0b8d96-dad5-4357-9477-72003f65c678,Jimmy Raya,https://play-lh.googleusercontent.com/a-/ALV-UjUq4awsfe-Jc74b69TdwzgkeZwvjIZ92fyrnot2YkuvHiPImfa0KA,2,ok,5,0,5.306.0,2024-05-20 14:22:25,,,5.306.0
e9c74ac0-85b3-4bbc-ad56-298dfaa0ed01,Yati Salon,https://play-lh.googleusercontent.com/a/ACg8ocL16Ov3eEhcp3vuZ8qhEPQZS4SLS8vXBi6e0tuE-aVB1l460g=mo,2,sangat membantu sekali cocok lakh,5,0,5.306.0,2024-05-20 14:04:46,,,5.306.0
69d48cc8-d3f8-4df5-a411-6516574695c5,Fitria Wati93,https://play-lh.googleusercontent.com/a/ACg8ocIzoWUCp2PlI8ci3i-Y9R0b5XAKMAqg2RO65qKUkOGOU7wzcw=mo,2,mantap,5,0,5.304.1,2024-05-20 14:01:22,,,5.304.1
72d53eef-afe5-455a-a2e0-0016e56fcf79,KONSELOR JALAKSANA,https://play-lh.googleusercontent.com/a-/ALV-UjWQJo_qVLzTfz0NFRHD8ZHl8wtCNiC3t5zXJmROUMfZJd06IPKzFg,2,Alhamdulillah sangat membantu saya klo mobil pribadi lagi keluar,5,0,5.306.0,2024-05-20 13:58:51,,,5.306.0
5ef3067e-deb7-4868-8879-77726dafcc76,Zizi,https://play-lh.googleusercontent.com/a/ACg8ocK_duLfPDjPM_sVvRDeY42O-Yd0z9j83gHFRIMyBcFy196GXjg=mo,1,Susah bgt pke voucher diskonnya...udh diklik psti g bsa🤦🤦,1,0,,2024-05-20 13:40:37,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:10:24,
dad3064e-2027-4b63-9d8b-280dc56f6534,Sukar Di,https://play-lh.googleusercontent.com/a-/ALV-UjXzdT_EfpRclGZZtbZ81Sb89k5n0boXBgvtKsh1-ubqwuwiuss,2,oke,5,0,5.305.0,2024-05-20 13:39:22,,,5.305.0
f607a220-ae50-48fe-ae99-7f2fa377013b,aa basith,https://play-lh.googleusercontent.com/a-/ALV-UjVEglCCty-C0-bGgE4JIv2wV0psXMEv16tXIc6BJHcwur0ZAnk,2,ok mantap,5,0,5.305.0,2024-05-20 13:37:16,,,5.305.0
f0ace629-18bf-4b38-9b21-4ddc1a45e96f,muhamad fahmi,https://play-lh.googleusercontent.com/a-/ALV-UjX6NcJ7o4VZxSAaZYg9h2FCqo_4sveIfFXiGqUqcpt7c_B8SmTq,2,bagus,5,0,5.306.0,2024-05-20 13:35:53,,,5.306.0
725a88e9-9a5a-46d8-bdfe-d504124c5e29,Anggun Ratna Sari,https://play-lh.googleusercontent.com/a/ACg8ocKGKnedJw2nWEWUuJiq-RbvPF_TEvbSlSRfryFzg_UqFXWQqw=mo,1,pesen ayam goreng urab tp nggk ada urab y,2,0,5.306.0,2024-05-20 13:28:09,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-20 21:10:52,5.306.0
c3e3e72c-5088-4ddb-879d-f2ce048be115,Yaroh Shafaati,https://play-lh.googleusercontent.com/a-/ALV-UjXup-_oGHaSBl__-2VEwxImmZ-GxfAuiTSunmJZJXO3mkH7tBs,2,ok,5,0,5.305.0,2024-05-20 13:21:21,,,5.305.0
b365139d-29b3-4823-8c63-56e904b7abf9,Wilda Kusuma,https://play-lh.googleusercontent.com/a/ACg8ocKUiYDP96KfNTYDF2nLfRNYt65VMZ_6HdJjhFXpS6ZajhFO1Q=mo,2,"apk nya sangat membantu,pernah pesan grab,,senang banget sama sopirnya ramah🥰mobilnya nyaman wangi lagi ga kecewa deh pokok nya🥰",5,3,5.306.0,2024-05-20 13:18:18,,,5.306.0
ee113677-5982-4948-b13d-85324a9b3c37,Pak Efit,https://play-lh.googleusercontent.com/a/ACg8ocIXHfjLbj-i5wXI27I6_RS092FzxgLMfAKYusBup586AtpZ-w=mo,2,baik,5,0,5.305.0,2024-05-20 13:13:47,,,5.305.0
77eeb417-cf5a-49e8-a563-df8d437f16a3,Siti Munawaroh,https://play-lh.googleusercontent.com/a-/ALV-UjX0Tau2w9rV_JkLmQ4bRvXL3XXK5n4RAtRURiWLO-TkCs5o5sU,2,sangat membantu. terimakasih grab maju terus.. keren pol,5,0,5.306.0,2024-05-20 13:13:16,,,5.306.0
e1e84a59-4146-4bac-bc92-6cf952c7cf90,Rizal Arman,https://play-lh.googleusercontent.com/a/ACg8ocJqHNXLkwrkSOLUWzct4_37B-lO821WW9Nl54FDltT_67a7rQ=mo,2,bagus,5,0,5.305.0,2024-05-20 13:10:14,,,5.305.0
a2a8d380-0d76-4335-88bd-be417250c9c1,Drg Hilda,https://play-lh.googleusercontent.com/a/ACg8ocLMn6kmgjT_BZZizFP9eUgm2nRthYCXzjwAUy6yIA91GVZN_g=mo,1,"Tolong dong grab..ongkir nya jangan mahal""...mks ya",5,0,5.305.0,2024-05-20 13:08:12,,,5.305.0
